LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-118.3934696,37.3640266,459,HIGH ST,,BISHOP,,,,,07f36d461a5c4ecd
-118.3934521,37.3641394,463,HIGH ST,,BISHOP,,,,,40fe099759ed48f9
-118.3934641,37.3642025,465,HIGH ST,,BISHOP,,,,,92e04f6418758f0f
-118.3988659,37.3625549,459,HIGH SCHOOL DR,,BISHOP,,,,,12dbcbeec054933d
-118.3988774,37.362595,462,HIGH SCHOOL DR,,BISHOP,,,,,f56d554692363e07
-118.3991367,37.3626363,486,HIGH SCHOOL DR,,BISHOP,,,,,8b993834eb90f8d9
-118.4002664,37.3648785,527,HOBSON ST,,BISHOP,,,,,88dd8fa9a409e641
-118.3999967,37.36416,436,HOBSON ST,,BISHOP,,,,,e19a1725ee50c0ff
-118.3999662,37.365034,562,HOBSON ST,,BISHOP,,,,,ce34df273895a832
-118.4021454,37.3619601,180,HOME ST,,BISHOP,,,,,183cc8db6a4cdd0f
-118.4028238,37.3629748,201,HOME ST,,BISHOP,,,,,4f12ec6f6a724cff
-118.4025886,37.3635389,375,HOME ST,,BISHOP,,,,,8f9a8130c25634ca
-118.402613,37.3658373,637,HOME ST,,BISHOP,,,,,8db38d6aa5c5ec8e
-118.4021383,37.3667184,710,HOME ST,,BISHOP,,,,,7ad756b9e24400ea
-118.4031438,37.3692765,789,HOME ST,,BISHOP,,,,,39bf7ca774ef838a
-118.4021689,37.3696325,808,HOME ST,,BISHOP,,,,,741cbadb48c9982e
-118.3925717,37.3646309,508,HOWARD ST,,BISHOP,,,,,0078ec597e9ec6af
-118.3931547,37.3646342,515,HOWARD ST,,BISHOP,,,,,65c8162b0b64875f
-118.3930139,37.3653818,573,HOWARD ST,,BISHOP,,,,,f634738b981a288f
-118.4031954,37.3661223,730,KEOUGH ST,,BISHOP,,,,,81cac59b02ddb403
-118.4043113,37.3660065,780,KEOUGH ST,,BISHOP,,,,,1919a54148c4e5f0
-118.3964367,37.35972,206,LAGOON ST,,BISHOP,,,,,60b0fc91b0e51788
-118.3965423,37.3597192,212,LAGOON ST,,BISHOP,,,,,5ff0c731baad962f
-118.3973692,37.3591536,350,LAGOON ST,,BISHOP,,,,,4d0d2dd9a737b81d
-118.3984006,37.3696629,802,LEE ST,,BISHOP,,,,,57f9c0815c43652c
-118.3950266,37.3616258,107,E LINE ST,,BISHOP,,,,,241c6a5e421860ab
-118.3949009,37.3616156,115,E LINE ST,,BISHOP,,,,,7633dbfc0c12cbd2
-118.3946673,37.3616288,119,E LINE ST,,BISHOP,,,,,9db80f48cf47d08d
-118.3948177,37.361383,120,E LINE ST,,BISHOP,,,,,10ca3d5e5a754bde
-118.3944396,37.3616611,129,E LINE ST,,BISHOP,,,,,b2b5aa2e0635976d
-118.3918874,37.3618943,263,E LINE ST,,BISHOP,,,,,05b33121f300e142
-118.390994,37.361764,315,E LINE ST,,BISHOP,,,,,b2db65971bbe9da4
-118.3905611,37.3616807,331,E LINE ST,,BISHOP,,,,,5558bf0514bc910b
-118.387188,37.3611172,480,E LINE ST,,BISHOP,,,,,22dce628b8ce2a7e
-118.3871161,37.3611168,482,E LINE ST,,BISHOP,,,,,6af89faee90c3b7a
-118.3870442,37.361126,484,E LINE ST,,BISHOP,,,,,1b5d065e37a7e1e0
-118.3872179,37.3620816,483,E LINE ST,,BISHOP,,,,,a5df1cce3baf8f72
-118.3871699,37.3620799,485,E LINE ST,,BISHOP,,,,,2be031a961ff81b5
-118.3956048,37.3615054,115,W LINE ST,,BISHOP,,,,,71b41e3472e7cdc9
-118.3956646,37.3615074,125,W LINE ST,,BISHOP,,,,,6b55acf539d93591
-118.3960004,37.3612512,174,W LINE ST,,BISHOP,,,,,80b6404a38f54c22
-118.3959578,37.3612562,168,W LINE ST,,BISHOP,,,,,c9739c53898c6c34
-118.3961009,37.3612569,192,W LINE ST,,BISHOP,,,,,e5b69bfca865b713
-118.3963834,37.3612429,206,W LINE ST,,BISHOP,,,,,c7e05691f35ca824
-118.3967619,37.3616908,209,W LINE ST,,BISHOP,,,,,27df833b736d188b
-118.3972037,37.3610267,304,W LINE ST,,BISHOP,,,,,e69283f3fda6fa9f
-118.397418,37.3610349,308,W LINE ST,,BISHOP,,,,,b38aed98a2bead77
-118.3972042,37.3607353,310,W LINE ST,,BISHOP,,,,,21abd85f5d451c9c
-118.3973876,37.3607518,312,W LINE ST,,BISHOP,,,,,5ce89ca705860cc7
-118.3972974,37.3606094,314,W LINE ST,,BISHOP,,,,,b6b69dd41354a92a
-118.3986539,37.3611646,424,W LINE ST,,BISHOP,,,,,d04a887fa0e91d9d
-118.3995419,37.3615286,471,W LINE ST,,BISHOP,,,,,5af74d171164809e
-118.3995293,37.3615063,473,W LINE ST,,BISHOP,,,,,6c2e1b3827c111f9
-118.3997131,37.3615295,475,W LINE ST,,BISHOP,,,,,c5559789fd80974a
-118.3996876,37.361616,487,W LINE ST,,BISHOP,,,,,42ce2197fec63589
-118.4037977,37.3610519,774,W LINE ST,,BISHOP,,,,,fe2ae1d27a82e844
-118.4039953,37.3610711,786,W LINE ST,,BISHOP,,,,,e408a064fde6a070
-118.3946176,37.3715494,119,MAC IVER ST,,BISHOP,,,,,8c83e0d61a1a0f25
-118.3950325,37.3616585,106,N MAIN ST,,BISHOP,,,,,e696e0a00c4923ef
-118.3948996,37.3619073,156,N MAIN ST,,BISHOP,,,,,5af817dad6540695
-118.3955717,37.3619823,187,N MAIN ST,,BISHOP,,,,,62377fd33e24a4e9
-118.3948761,37.3624081,230,N MAIN ST,,BISHOP,,,,,fb6e74c1bf31b4d1
-118.3950161,37.362426,234,N MAIN ST,,BISHOP,,,,,a641fbad6fc80653
-118.3950165,37.3624743,236,N MAIN ST,,BISHOP,,,,,03bfdb312a2f7e84
-118.3954599,37.3625381,237,N MAIN ST,,BISHOP,,,,,349ebe5eb9da5d47
-118.3954981,37.3626889,263,N MAIN ST,,BISHOP,,,,,f745018d38d4a654
-118.3948566,37.3625952,272,N MAIN ST,,BISHOP,,,,,c90addda318b0c87
-118.3948603,37.3626582,286,N MAIN ST,,BISHOP,,,,,a8483e470748c090
-118.3954772,37.3630203,293,N MAIN ST,,BISHOP,,,,,8a178396e98060b3
-118.3954328,37.3629426,287,N MAIN ST,,BISHOP,,,,,2a36bf12e0e6321e
-118.3954822,37.3636425,371,N MAIN ST,,BISHOP,,,,,9e6dc2528d75fca2
-118.395662,37.3637619,389,N MAIN ST,,BISHOP,,,,,f82f1f5013a97216
-118.3954791,37.3637646,399,N MAIN ST,,BISHOP,,,,,d6c4ffbc848dd728
-118.395051,37.3638281,410,N MAIN ST,,BISHOP,,,,,ce7289f79339e098
-118.3969662,37.3662731,647,N MAIN ST,,BISHOP,,,,,88861fbe1a17a120
-118.3957882,37.3683108,781,N MAIN ST,,BISHOP,,,,,2be5641c9f38c56a
-118.3957842,37.3684715,783,N MAIN ST,,BISHOP,,,,,fc6702cbb187f89c
-118.3956732,37.3687664,785,N MAIN ST,,BISHOP,,,,,66907ff9b78faef9
-118.3939773,37.3704966,912,N MAIN ST,,BISHOP,,,,,740a45aff95c7d89
-118.3939944,37.370589,914,N MAIN ST,,BISHOP,,,,,46fbceb431cd9124
-118.3940026,37.3706743,916,N MAIN ST,,BISHOP,,,,,f3235734439bb89e
-118.3949967,37.3705622,926,N MAIN ST,,BISHOP,,,,,ad21d8a0da9d7b1a
-118.3957473,37.3728724,1141,N MAIN ST,,BISHOP,,,,,03e78c39335c9e50
-118.3950727,37.3735606,1196,N MAIN ST,,BISHOP,,,,,b925915aa76d9e71
-118.3960536,37.375063,1250,N MAIN ST,,BISHOP,,,,,3ec98a11335841f0
-118.3958574,37.3749722,1240,N MAIN ST,,BISHOP,,,,,ec29aa5f8c1e11d6
-118.3948027,37.3613263,102,S MAIN ST,,BISHOP,,,,,9598d5191c4a0d81
-118.3948024,37.3612328,112,S MAIN ST,,BISHOP,,,,,1cc7a653f48e3507
-118.3948063,37.3612918,118,S MAIN ST,,BISHOP,,,,,f125b08684911556
-118.3956656,37.3610312,121,S MAIN ST,,BISHOP,,,,,34a64b724e0999f2
-118.3949317,37.3611099,136,S MAIN ST,,BISHOP,,,,,64ec55245475f424
-118.395563,37.3607477,151,S MAIN ST,,BISHOP,,,,,bf05531a815f811f
-118.3949371,37.3609505,156,S MAIN ST,,BISHOP,,,,,c5d35e98a4fcb416
-118.3955595,37.3606785,175,S MAIN ST,,BISHOP,,,,,653c036beefd8dbb
-118.3950187,37.3603,218,S MAIN ST,,BISHOP,,,,,99acd90343f489fd
-118.3948002,37.355273,600,S MAIN ST,,BISHOP,,,,,83f276262c2e83da
-118.3917307,37.3637265,293,MAY ST,,BISHOP,,,,,88120a51f49ad672
-118.389836,37.3626696,166,MOFFETT DR,,BISHOP,,,,,5d64e8d48784f153
-118.3904116,37.3627497,181,MOFFETT DR,,BISHOP,,,,,ce891531b17c5fdd
-118.4083221,37.3754205,1930,N SIERRA HWY,,BISHOP,,,,,7c53f39621ca64c4
-118.393955,37.3641607,162,E PINE ST,,BISHOP,,,,,51ab7864ee41d7b7
-118.3938872,37.3641604,168,E PINE ST,,BISHOP,,,,,e83cde680d8be5e9
-118.3925789,37.3644542,251,E PINE ST,,BISHOP,,,,,1c0ede80da0f3437
-118.3917741,37.3645553,287,E PINE ST,,BISHOP,,,,,8dd0a85d24d7a818
-118.3912871,37.3644585,307,E PINE ST,,BISHOP,,,,,1fb323bca8fd6081
-118.3966659,37.363758,236,W PINE ST,,BISHOP,,,,,094b79603e67b9ef
-118.3970543,37.3636604,286,W PINE ST,,BISHOP,,,,,f9afb632bec0ffdc
-118.3975051,37.363767,326,W PINE ST,,BISHOP,,,,,261799d2514cb076
-118.4004351,37.3640279,615,W PINE ST,,BISHOP,,,,,19a566bacd117593
-118.4005321,37.3641396,617,W PINE ST,,BISHOP,,,,,876ecdda98ca52b6
-118.401311,37.3636838,656,W PINE ST,,BISHOP,,,,,164fa78f847fb8ed
-118.4027199,37.3640093,707,W PINE ST,,BISHOP,,,,,85f0b88e8c21b807
-118.4033126,37.3636728,743,W PINE ST,,BISHOP,,,,,b303cf22aaf0c709
-118.403984,37.3641276,763,W PINE ST,,BISHOP,,,,,06a173c470f8b713
-118.3940637,37.3631709,310,ROSE ST,,BISHOP,,,,,4967c5bfb1e5da1a
-118.3990212,37.3642868,462,SCHLEY ST,,BISHOP,,,,,2bd4dd33fd32b2f4
-118.3993274,37.3643119,463,SCHLEY ST,,BISHOP,,,,,2bbe34b2ed9cc458
-118.3990204,37.3656939,636,SCHLEY ST,,BISHOP,,,,,23316c9971d2bd4c
-118.3994358,37.3657165,637,SCHLEY ST,,BISHOP,,,,,345a5ec73fe2e346
-118.3993526,37.3658676,667,SCHLEY ST,,BISHOP,,,,,32ccfd79f0a9a864
-118.398891,37.3661181,706,SCHLEY ST,,BISHOP,,,,,b56e673b962f828a
-118.3892489,37.3622963,217,N SECOND ST,,BISHOP,,,,,d53c118ed2d15701
-118.3891874,37.3633466,363,N SECOND ST,,BISHOP,,,,,e819acf51bd1f11d
-118.3892007,37.3591071,363,S SECOND ST,,BISHOP,,,,,5975ae1fc6745f4c
-118.3941189,37.3606523,113,SHORT ST,,BISHOP,,,,,1b6cec340c25a095
-118.3901182,37.3601382,362,SHORT ST,,BISHOP,,,,,d4e8c84fa79b1617
-118.3896343,37.3607149,369,SHORT ST,,BISHOP,,,,,edb3caad235abb25
-118.3892959,37.3606845,397,SHORT ST,,BISHOP,,,,,69ae7ec133db5d72
-118.3886623,37.3603413,410,SHORT ST,,BISHOP,,,,,0a8344a8245f8dd3
-118.3887929,37.3606983,411,SHORT ST,,BISHOP,,,,,f4edb79a9b938e2d
-118.3870301,37.3604006,480,SHORT ST,,BISHOP,,,,,aca9e91d5afbbcf5
-118.3869429,37.360396,484,SHORT ST,,BISHOP,,,,,b3899a6e1df18c5c
-118.38697,37.360859,489,SHORT ST,,BISHOP,,,,,2456cb6566a0c720
-118.3868402,37.3604078,494,SHORT ST,,BISHOP,,,,,309a2d0c7648790d
-118.3868632,37.3607356,495,SHORT ST,,BISHOP,,,,,6dff164efbe86968
-118.4002824,37.3706521,515,SIERRA ST,,BISHOP,,,,,3f0bc74f781894b9
-118.4007651,37.3705929,557,SIERRA ST,,BISHOP,,,,,429b95d3d27cfe39
-118.4010832,37.3705932,583,SIERRA ST,,BISHOP,,,,,7b96870860a0c39b
-118.4009788,37.3702386,584,SIERRA ST,,BISHOP,,,,,eaa3e900806b2011
-118.4016524,37.3702498,616,SIERRA ST,,BISHOP,,,,,8279d884fb82d386
-118.3928223,37.3593362,321,SNEDEN ST,,BISHOP,,,,,4af0a2e259a604e1
-118.3927851,37.3592574,323,SNEDEN ST,,BISHOP,,,,,b84d113faf4de182
-118.392781,37.3592074,325,SNEDEN ST,,BISHOP,,,,,9a06dc1ed2788a72
-118.3948173,37.3587904,115,E SOUTH ST,,BISHOP,,,,,75a4affddd048b1a
-118.3935102,37.3588299,169,E SOUTH ST,,BISHOP,,,,,35f3bfdcc5c1333b
-118.391949,37.3589533,251,E SOUTH ST,,BISHOP,,,,,1bedfd00561b1b51
-118.3966243,37.3581525,200,W SOUTH ST,,BISHOP,,,,,2e483406e86d2750
-118.3977295,37.3582567,370,W SOUTH ST,,BISHOP,,,,,722087f7fcb37e8a
-118.4015841,37.3716955,669,SYCAMORE DR,,BISHOP,,,,,85342d3c5a15aa36
-118.3911244,37.362325,218,N THIRD ST,,BISHOP,,,,,e51245c3b8515abd
-118.3912432,37.364199,486,N THIRD ST,,BISHOP,,,,,dd782c0bfef68745
-118.3912959,37.3645105,512,N THIRD ST,,BISHOP,,,,,52253c87f3f8ffe2
-118.3912817,37.3647653,524,N THIRD ST,,BISHOP,,,,,ed720e67d9f0a5b7
-118.3918578,37.3648108,527,N THIRD ST,,BISHOP,,,,,3c54c599c132e1ea
-118.3913103,37.3649397,536,N THIRD ST,,BISHOP,,,,,4247782c9f85809b
-118.3918541,37.3649192,537,N THIRD ST,,BISHOP,,,,,398704b09e81b516
-118.3915575,37.3598032,285,S THIRD ST,,BISHOP,,,,,82f4656a05d635ca
-118.3915624,37.3597296,287,S THIRD ST,,BISHOP,,,,,5c82f0b0d4d3e628
-118.3915577,37.3592179,337,S THIRD ST,,BISHOP,,,,,3e967db885fb1e32
-118.3910742,37.3577977,450,S THIRD ST,,BISHOP,,,,,ff09a49d226f4b74
-118.3960376,37.3622895,144,N WARREN ST,,BISHOP,,,,,34e6cf8227256adf
-118.3960773,37.3633931,312,N WARREN ST,,BISHOP,,,,,7fd61c31fb6c6854
-118.3960823,37.3634569,336,N WARREN ST,,BISHOP,,,,,c30e1a100ec703f6
-118.3964158,37.3634527,337,N WARREN ST,,BISHOP,,,,,00badaf6332e3b30
-118.3965491,37.3641268,437,N WARREN ST,,BISHOP,,,,,3acf3c4b7b6c92c7
-118.3964587,37.3652204,587,N WARREN ST,,BISHOP,,,,,4fc68e7e8b7bc6a2
-118.3961013,37.3612011,106,S WARREN ST,,BISHOP,,,,,bdcd2f7363ef9991
-118.3966721,37.3606581,151,S WARREN ST,,BISHOP,,,,,8ec35deb64c2b246
-118.3964309,37.3596759,317,S WARREN ST,,BISHOP,,,,,e73782f60757f82d
-118.3961043,37.3596949,332,S WARREN ST,,BISHOP,,,,,64d6bb6e0ae988a1
-118.3945105,37.3618984,132,WHITNEY ALY,,BISHOP,,,,,59bee1997f30e95c
-118.394556,37.3621181,136,WHITNEY ALY,,BISHOP,,,,,718d6a1d4a799f82
-118.3947046,37.3623417,143,WHITNEY ALY,,BISHOP,,,,,7212ad8c1ca21b92
-118.3942454,37.3626748,150,WILLOW ST,,BISHOP,,,,,a9ce1341c68d477f
-118.3940407,37.3626469,156,WILLOW ST,,BISHOP,,,,,a3ec9557ff12245c
-118.3935759,37.3621611,174,WILLOW ST,,BISHOP,,,,,b26caa99d129de98
-118.3934794,37.3621632,176,WILLOW ST,,BISHOP,,,,,d69bbb7194ad1ddb
-118.3909585,37.3627206,312,WILLOW ST,,BISHOP,,,,,b07b2cb8e2fec274
-118.3900156,37.3631958,363,WILLOW ST,,BISHOP,,,,,ecd79dc9e1b49292
-118.3886253,37.3631133,439,WILLOW ST,,BISHOP,,,,,ad9598b44aec493a
-118.3937972,37.3763731,211,WYE RD,,BISHOP,,,,,e1866a10e3cd54a2
-118.3935038,37.3762974,219,WYE RD,,BISHOP,,,,,8aef15dd58c2b098
-118.39366,37.3693585,188,E YANEY ST,,BISHOP,,,,,217e3365ffadd5a4
-118.3932468,37.3691564,190,E YANEY ST,,BISHOP,,,,,fe85ab7b73af09ad
-118.393186,37.3693833,210,E YANEY ST,,BISHOP,,,,,b83c55f2409828c4
-118.3875518,37.3691316,425,E YANEY ST,,BISHOP,,,,,125828e3d29685a8
-118.3957275,37.3693168,152,W YANEY ST,,BISHOP,,,,,68e1cc3a39f1d81a
-118.3965482,37.3691588,156,W YANEY ST,,BISHOP,,,,,fe20afedc8cc0cb1
-118.3969738,37.3696436,263,W YANEY ST,,BISHOP,,,,,1a0547fa0dd601d9
-118.3985491,37.3689667,386,W YANEY ST,,BISHOP,,,,,5999d317bd12acaf
-118.3993573,37.36964,481,W YANEY ST,,BISHOP,,,,,be045d61a2d903d8
-118.4003616,37.369629,511,W YANEY ST,,BISHOP,,,,,c313da0b6355fc81
-118.4005521,37.3696167,555,W YANEY ST,,BISHOP,,,,,bd81efb0e8736cbd
-118.3941937,37.3621167,133,E LINE ST,,BISHOP,,,,,ec75c59e2f429a2d
-118.3944876,37.3626503,136,WILLOW ST,,BISHOP,,,,,4c7a10e8ebe72ade
-118.3942843,37.3624856,140,WILLOW ST,,BISHOP,,,,,3a73378cd7d4ba9a
-118.3940711,37.3621163,137,E LINE ST,,BISHOP,,,,,9cc5f737cfae0a1d
-118.3958984,37.3632664,149,ACADEMY AVE,,BISHOP,,,,,121e4e11c1c31fa6
-118.3948973,37.3618973,150,N MAIN ST,,BISHOP,,,,,88099227413b6332
-118.4075366,37.3626706,157,PIONEER LN,,BISHOP,,,,,2b6fb174ca601582
-118.3960473,37.3643105,162,GROVE ST,,BISHOP,,,,,7404020bcb9e3837
-118.3846564,37.3602569,170,JOHNSTON DR,,BISHOP,,,,,cafe2559f2a1a20f
-118.3997074,37.359993,175,FULTON ST,,BISHOP,,,,,18c60168b2907402
-118.3944889,37.3625338,186,WHITNEY ALY,,BISHOP,,,,,51123605130ba513
-118.384651,37.3598391,194,JOHNSTON DR,,BISHOP,,,,,a42a9bb1d5ad5784
-118.3962506,37.3576213,200,MANDICH ST,,BISHOP,,,,,2bdc169e0f8f84bd
-118.3978961,37.3623756,220,N FOWLER ST,,BISHOP,,,,,90b53ffd20640907
-118.3924535,37.3700755,221,E YANEY ST,,BISHOP,,,,,dc5526451bdbebc2
-118.3970918,37.3708911,291,SIERRA ST,,BISHOP,,,,,8c9bcaff7d51a4bc
-118.3983009,37.3708745,393,SIERRA ST,,BISHOP,,,,,bfe1a776d006c584
-118.3972546,37.3628461,292,ACADEMY AVE,,BISHOP,,,,,64fcd3c6bdfcb236
-118.3960677,37.3628967,296,N WARREN ST,,BISHOP,,,,,73cc90e2435588ed
-118.3940934,37.363306,364,ROSE ST,,BISHOP,,,,,097fc1a582db59b2
-118.3945132,37.3633393,362,ROSE ST,,BISHOP,,,,,ff344aac668f5610
-118.3936275,37.3632646,336,HIGH ST,,BISHOP,,,,,f50925af1ef1da47
-118.3950992,37.3660529,606,N MAIN ST,,BISHOP,,,,,3824dddc05532f22
-118.3951272,37.3663048,624,N MAIN ST,,BISHOP,,,,,c91f5870f6f16151
-118.3948858,37.3692946,798,N MAIN ST,,BISHOP,,,,,6859993156dd509a
-118.392512,37.3650819,556,HOWARD ST,,BISHOP,,,,,af3f0f83c64461f7
-118.4010522,37.3753283,1624,N SIERRA HWY,,BISHOP,,,,,ad80eb2756c64f51
-118.3972515,37.3714945,993,N MAIN ST,,BISHOP,,,,,79711d7d25b62e85
-118.4300273,37.3548004,483,PA-ME LN,,BISHOP,,,,,b0c3363daa4587d2
-118.4254579,37.3557703,466,S PA HA LN,,BISHOP,,,,,aa01c10d76472b7e
-118.4253935,37.3565302,418,S PA HA LN,,BISHOP,,,,,b511f5d7e26e90e3
-118.4232433,37.3570675,381,S BARLOW LN,,BISHOP,,,,,d07ff6c857da1e2c
-118.4280935,37.360975,105,S PA HA LN,,BISHOP,,,,,e0b0253bf59d8d42
-118.4278612,37.361598,15,N PA HA LN,,BISHOP,,,,,a0dfcaf41b196ef4
-118.4232545,37.3620311,65,N BARLOW LN,,BISHOP,,,,,23bf12c26e00062d
-118.4233231,37.361855,63,N BARLOW LN,,BISHOP,,,,,d0c2e9cc1b55909e
-118.430774,37.3622761,72,BROCKMAN LN,,BISHOP,,,,,35997305392de9f8
-118.4310347,37.362863,94,BROCKMAN LN,,BISHOP,,,,,ad3ee62468211eee
-118.4291055,37.3628067,114,WINUBA LN,,BISHOP,,,,,6b6ab8078d5188b9
-118.4174582,37.362525,50,TU SU LN,,BISHOP,,,,,8866c2ff81cbaf82
-118.4175841,37.3627975,52,TU SU LN,,BISHOP,,,,,a1237d43112e59da
-118.4190388,37.3634048,133,TU SU LN,,BISHOP,,,,,acc92d13acf4f206
-118.4292687,37.3643228,2866,TIBEC LN,,BISHOP,,,,,6c0ae511993477c6
-118.4278496,37.3660155,329,N PA HA LN,,BISHOP,,,,,a16f7520c7529d9e
-118.4168972,37.3655762,296,TU SU LN,,BISHOP,,,,,09f9f2323778ac0b
-118.4295534,37.3664507,358,WINUBA LN,,BISHOP,,,,,12877d2f83aa0dd9
-118.4295673,37.3667874,366,WINUBA LN,,BISHOP,,,,,1dafca890a473019
-118.4281069,37.3667414,385,N PA HA LN,,BISHOP,,,,,ff89f50833d3baf4
-118.4277667,37.3666147,363,N PA HA LN,,BISHOP,,,,,92a88e1f753dd250
-118.429467,37.3678367,448,WINUBA LN,,BISHOP,,,,,86b923ee0ac8c027
-118.4318932,37.3682031,2882,DIAZ LN,,BISHOP,,,,,be836fe8d3267676
-118.4310638,37.3681845,2884,DIAZ LN,,BISHOP,,,,,0ecdde411af64522
-118.4206842,37.3683171,2490,DIAZ LN,,BISHOP,,,,,0e326cf5ea85f9ee
-118.4206808,37.3682104,2490,DIAZ LN,,BISHOP,,,,,150577f50a8425ec
-118.4192676,37.366899,387,TU SU LN,,BISHOP,,,,,4023de72e629eb9d
-118.4215248,37.3662189,320,N BARLOW LN,,BISHOP,,,,,21540465c848ec0d
-118.4186823,37.368338,481,TU SU LN,,BISHOP,,,,,ef92093489864065
-118.4167875,37.3683184,2330,DIAZ LN,,BISHOP,,,,,322f84afb64a6892
-118.4129822,37.3655262,276,SEE VEE LN,,BISHOP,,,,,3887db7a6e250404
-118.4153371,37.3687739,2247,DIAZ LN,,BISHOP,,,,,6b2352af1fa7983d
-118.4156829,37.3687926,2287,DIAZ LN,,BISHOP,,,,,d96fa7666eaea89c
-118.4159797,37.368751,2299,DIAZ LN,,BISHOP,,,,,aac306bba8878d20
-118.423266,37.3688406,527,N BARLOW LN,,BISHOP,,,,,cf3a5ed14ce8f7ef
-118.4246836,37.368786,2681,DIAZ LN,,BISHOP,,,,,23a676ae6d0828f5
-118.427191,37.3688957,502,DIAZ LN,,BISHOP,,,,,ebc4c48aae3d545b
-118.4268047,37.3687531,2785,DIAZ LN,,BISHOP,,,,,e54f4ae05314bc25
-118.4265307,37.3687109,2779,DIAZ LN,,BISHOP,,,,,d7168892be22bfd8
-118.4238021,37.368723,2645,DIAZ LN,,BISHOP,,,,,dbeade76ece9b5e6
-118.4280062,37.3691866,341,N PA HA LN,,BISHOP,,,,,2804523b2626eaa9
-118.4295151,37.3691342,564,WINUBA LN,,BISHOP,,,,,6bf0a16045c240e3
-118.4295141,37.3700486,592,WINUBA LN,,BISHOP,,,,,b0d2677931adb7b5
-118.429339,37.3696297,560,WINUBA LN,,BISHOP,,,,,eac450e08c1f9018
-118.428202,37.3699993,625,N PA HA LN,,BISHOP,,,,,78746c747a3c72d6
-118.4279632,37.3704248,639,N PA HA LN,,BISHOP,,,,,bbd7806f579aa31a
-118.4318647,37.3697616,590,BROCKMAN LN,,BISHOP,,,,,767eeb1802ea9941
-118.4318294,37.3705128,630,BROCKMAN LN,,BISHOP,,,,,c3634df572f54aca
-118.4225535,37.370733,682,N BARLOW LN,,BISHOP,,,,,1ce5322dd0a2a41b
-118.42198,37.3708759,692,N BARLOW LN,,BISHOP,,,,,4f767297400ba797
-118.4140097,37.3708203,661,SEE VEE LN,,BISHOP,,,,,33b6790a0753e4a6
-118.4140755,37.3702179,625,SEE VEE LN,,BISHOP,,,,,a87c2bf8c360e253
-118.4140662,37.36994,627,SEE VEE LN,,BISHOP,,,,,482d983d43302337
-118.4145769,37.3701916,629,SEE VEE LN,,BISHOP,,,,,201ebc24292877e2
-118.4142167,37.3715375,673,SEE VEE LN,,BISHOP,,,,,308e4fabfa55b2c3
-118.4251172,37.3718303,738,SEWAYE LN,,BISHOP,,,,,8f957389bfc453a5
-118.4186494,37.3724875,757,TU SU LN,,BISHOP,,,,,f1a5621499ed0023
-118.422749,37.372156,754,N BARLOW LN,,BISHOP,,,,,34df0ff45e1525b1
-118.4227538,37.3718917,736,N BARLOW LN,,BISHOP,,,,,956816507f1af211
-118.4141803,37.3734348,841,SEE VEE LN,,BISHOP,,,,,6f4c007d0c959d91
-118.4188038,37.3735417,865,TU SU LN,,BISHOP,,,,,22bc0912c174fce8
-118.4232873,37.373666,843,N BARLOW LN,,BISHOP,,,,,c2b4b5f959c29d90
-118.4232778,37.373428,819,N BARLOW LN,,BISHOP,,,,,c3b127dbd4342cd1
-118.4278299,37.3738592,877,N PA HA LN,,BISHOP,,,,,95a55fdba6565979
-118.4272611,37.3734998,852,N PA HA LN,,BISHOP,,,,,9c8fba68f54dbbc9
-118.4256912,37.373773,939,N BARLOW LN,,BISHOP,,,,,75b20abf5b30505e
-118.4255916,37.3732514,933,N BARLOW LN,,BISHOP,,,,,b8f8b581ec599685
-118.4209796,37.3733955,899,TU SU LN,,BISHOP,,,,,cc68412a11685c9d
-118.4223978,37.373972,840,N BARLOW LN,,BISHOP,,,,,634b5600b914aa31
-118.422732,37.3728843,800,N BARLOW LN,,BISHOP,,,,,ff15c8d8a07f518e
-118.4219824,37.3731251,820,N BARLOW LN,,BISHOP,,,,,afa76c91b2243e26
-118.4311986,37.3749272,812,BROCKMAN LN,,BISHOP,,,,,39bd415e52e400c8
-118.4261544,37.3754923,2742,N SIERRA HWY,,BISHOP,,,,,1b88e60b03e92b9e
-118.4271686,37.3754009,2850,N SIERRA HWY,,BISHOP,,,,,c6f695b526d023ef
-118.4272054,37.3755945,2750,N SIERRA HWY,,BISHOP,,,,,7c2d7ec9e47b21e7
-118.422651,37.3755655,990,N BARLOW LN,,BISHOP,,,,,6af03b9b04429063
-118.4226227,37.3753731,982,N BARLOW LN,,BISHOP,,,,,4ad70b26851462ce
-118.4301845,37.3744786,819,WINUBA LN,,BISHOP,,,,,2868d430a7b837f4
-118.4315056,37.3755292,2886,N SIERRA HWY,,BISHOP,,,,,a017f3633f66d515
-118.4307726,37.3755021,2868,N SIERRA HWY,,BISHOP,,,,,1cc61ea283c8c947
-118.4310304,37.3755965,2880,N SIERRA HWY,,BISHOP,,,,,50f14c09db91cfc9
-118.4301564,37.3735282,807,WINUBA LN,,BISHOP,,,,,848b535d00e07067
-118.4301778,37.3753842,2844,N SIERRA HWY,,BISHOP,,,,,896260ae7e77dad0
-118.4301572,37.3755106,2844,N SIERRA HWY,,BISHOP,,,,,d296ac8cfff73f09
-118.4317742,37.3674634,410,BROCKMAN LN,,BISHOP,,,,,d6e4b60c93154444
